0.0,0.9860506147147365,0.9942327959816599
0.0,0.9866858071819213,0.9945452351884988
0.0,0.987230818869061,0.9948080802610147
0.0,0.9877519817570004,0.9950818979415281
0.0,0.9881912947826437,0.9953491303262257
0.0,0.9885866019728567,0.9956032261541595
0.0,0.9889202530299368,0.995831529751356
0.0,0.9892902744040445,0.9960664848891472
0.0,0.9895171033633221,0.996260613910091
0.0,0.9897257762243163,0.9964356149529504
0.0,0.989885841026827,0.9965956611970082
0.0,0.9899082468002063,0.996684592761153
0.0,0.9899013009030316,0.9967554505537866
0.0,0.9898044907254886,0.9967830542172679
0.0,0.9897107450766908,0.9967712428606035
0.0,0.9895936069936482,0.9968087208102274
0.0,0.9894984876703807,0.9968485542656831
0.0,0.9892810065408064,0.9968438433076752
0.0,0.9891014460259597,0.9967870836745055
0.0,0.9890693679285205,0.9967975227527079
0.0,0.9890965523681405,0.996849608917231
0.0,0.9891733446697487,0.9969345832979901
0.0,0.9894238944177383,0.997067562519371
0.0,0.989638441207541,0.9972213804222854
0.0,0.9897866665203334,0.9973004065784693
0.0,0.9899167782726893,0.9974256274612203
0.0,0.9899435084014336,0.9974859428911165
0.0,0.9900650584140429,0.9975472173003346
0.0,0.9901802888885818,0.9976011408760973
0.0,0.9902196666144463,0.9976775546310692
0.0,0.9903327096412222,0.9977467959024116
0.0,0.9904697853056158,0.9978278450493324
0.0,0.9905817014201069,0.9978821875684614
0.0,0.9906919473506444,0.9979276220310432
0.0,0.9908455158266627,0.997956638588188
0.0,0.9909817993327671,0.9979596209934126
0.0,0.991029829000477,0.9979276512578147
0.0,0.9910318785902354,0.9978626675699089
0.0,0.9910045443486306,0.9977912905044298
0.0,0.9911449212822976,0.9977563003671297
0.0,0.9912790401333228,0.9977472161747922
0.0,0.991518318946949,0.9978007239711344
0.0,0.9917939480103973,0.9978677805272973
0.0,0.9920281108924636,0.9979101985484495
0.0,0.9923167418397981,0.9979923124285363
0.0,0.9925574704788331,0.9980782259106112
0.0,0.9927489713015617,0.9980933807740329
0.0,0.9928954415097928,0.9981304428039524
0.0,0.9929810365813909,0.9981362015672384
0.0,0.9930820298476795,0.9981209403168572
0.0,0.9932990139711891,0.9981507331238058
0.0,0.9934485414169357,0.9981803371715812
0.0,0.9934384046135603,0.9981404287242275
0.0,0.9931671575253775,0.9980331006601674
0.0,0.9929587053658424,0.9979806754848883
0.0,0.9928233686289187,0.9979400695864162
0.0,0.9927437251621424,0.9978946322674976
0.0,0.992553436624871,0.997831002540426
0.0,0.9924233896509257,0.9977763160136522
0.0,0.9922384130663825,0.9977042061011939
0.0,0.9919227276964816,0.9976054569917373
0.0,0.9917139655535652,0.997526241924721
0.0,0.9916202451584128,0.9975253865597582
0.0,0.991644801644245,0.9976296324577117
0.0,0.9916014948784004,0.9977022138308531
0.0,0.9914728227260399,0.9977967325029976
0.0,0.991436148836875,0.9979097190352411
0.0,0.991332106186857,0.9976848437674234
0.0,0.9905747067719111,0.9969941641713035
0.0,0.9899340175826095,0.9956259040028987
0.0,0.9894078492835066,0.9926507786128358
0.0,0.9878863969721388,0.988681015771765
0.0,0.9866430390849337,0.9835220810238
0.0,0.9876158151682644,0.9832501906197127
0.0,0.9891991438403492,0.9845008724276091
0.0,0.9907574274385493,0.9856404966017834
0.0,0.9921280303509364,0.9862411941771594
0.0,0.9943404237508747,0.9855932007355819
0.0,0.9952732928081999,0.9847326014124409
0.0,0.9960495182242057,0.9844255009125881
0.0,0.9966600925150062,0.9844103454748367
0.0,0.9971651158000754,0.9845422966824621
0.0,0.9974456916982926,0.9844402089516722
0.0,0.9976678022952379,0.984438683257319
0.0,0.9978246287235013,0.9844132754162231
0.0,0.9980008347953713,0.9846499634763856
0.0,0.9981725934187293,0.9850767228508703
0.0,0.9983361286211928,0.985785153438025
0.0,0.9984631546152773,0.9864587928356584
0.0,0.9985643464120636,0.9872093680982024
0.0,0.9986503668445987,0.987732779651678
0.0,0.9987442324173489,0.9881120867437481
0.0,0.9988299365147898,0.9881527197344911
0.0,0.9989481425956742,0.9879039785757244
0.0,0.9990724855629206,0.9873330306157728
0.0,0.9992192264524568,0.9869487093005399
0.0,0.9991376968793619,0.9856791535828153
0.0,0.9992269752354033,0.9853353369322178
0.0,0.9992449074140293,0.9837310589040791
0.0,0.9992969259980738,0.9828234530683764
